22.29,0.0,22.29,0.0
22.27,0.0,22.28934426229508,0.0
22.61,0.0,22.299857565170655,0.0
22.35,0.0,22.301501579427352,0.0
21.99,0.0,22.291288412888747,0.0
21.93,0.0,22.279442891154687,0.0
21.95,0.0,22.26864148488732,0.0
21.56,0.0,22.24540733784183,0.0
21.5,0.0,22.220967752994557,0.0
21.76,0.0,22.205854056175063,0.0
21.53,0.0,22.183694906792272,0.0
21.64,0.0,22.165868844274492,0.0
21.53,0.0,22.145020685445818,0.0
22.19,0.0,22.146495417070547,0.0
22.26,0.0,22.15021687880594,0.0
22.66,0.0,22.166931079500824,0.0
22.43,0.0,22.175556290008995,0.0
22.53,0.0,22.1871773952546,0.0
20.96,0.0,22.14694207082002,0.0
21.83,0.0,22.136550527514448,0.0
22.32,0.0,22.142565264317252,0.0
21.73,0.0,22.129038534339635,0.0
21.03,0.0,22.09300448403342,0.0
20.85,0.0,22.052250238655272,0.0
20.84,0.0,22.012504329191167,0.0
20.87,0.0,21.97504517085703,0.0
21.46,0.0,21.958158443943685,0.0
21.69,0.0,21.949366363814384,0.0
21.62,0.0,21.938567466640144,0.0
21.99,0.0,21.940253779209318,0.0
21.97,0.0,21.94122906513688,0.0
21.53,0.0,21.927746144968456,0.0
21.08,0.0,21.89995118939572,0.0
21.66,0.0,21.892083937284383,0.0
21.64,0.0,21.883818890160306,0.0
21.71,0.0,21.87811991015505,0.0
22.39,0.0,21.89490286392046,0.0
22.53,0.0,21.9157257208411,0.0
22.72,0.0,21.942095369338112,0.0
22.86,0.0,21.972190603130304,0.0
23.16,0.0,22.011135173519474,0.0
23.73,0.0,22.067491397338504,0.0
23.25,0.0,22.106262171196256,0.0
23.84,0.0,22.163106034435724,0.0
23.94,0.0,22.221364852978812,0.0
24.25,0.0,22.287877480749998,0.0
24.22,0.0,22.35122576006967,0.0
24.31,0.0,22.415447866296894,0.0
24.15,0.0,22.47231842805765,0.0
23.95,0.0,22.520767004186908,0.0
24.73,0.0,22.593200872902088,0.0
24.6,0.0,22.658997565593822,0.0
24.61,0.0,22.72296485852517,0.0
24.25,0.0,22.773031584475163,0.0
24.31,0.0,22.82342399154155,0.0
24.54,0.0,22.879705172146746,0.0
24.36,0.0,22.928239428797674,0.0
24.71,0.0,22.986657808181356,0.0
24.59,0.0,23.039226404634427,0.0
24.31,22.6345,23.080891112679197,22.11011377655201
24.36,22.669,23.1228291089848,22.103220358300838
24.57,22.707333333333334,23.170277334919724,22.111732332212775
24.4,22.737166666666667,23.210596110823996,22.207397585579617
24.56,22.774,23.254838861288782,22.29059544323745
24.63,22.818,23.29992611173833,22.398233252786525
24.83,22.866333333333333,23.350092468730516,22.55886710161957
24.91,22.915666666666667,23.401236977952465,22.690322331528108
25.0,22.973,23.45365543769173,22.821652685597382
24.52,23.023333333333333,23.48861755448872,22.9497413390996
25.04,23.078,23.539482552702204,23.092661648833637
24.73,23.131333333333334,23.57851591163,23.242267671502898
25.28,23.192,23.634302275183114,23.323523278132548
25.31,23.255,23.6892431841935,23.466689253576206
25.24,23.305833333333332,23.740087669957646,23.578859187877672
25.6,23.3615,23.80106840209018,23.6916876764803
25.4,23.407166666666665,23.853492388906897,23.767998743984844
25.74,23.462333333333333,23.915345097467327,23.83940907866241
25.56,23.512833333333333,23.969268209025774,23.8868536374077
25.32,23.5855,24.01355449725444,23.94578331901787
25.66,23.649333333333335,24.067536317016586,24.066179974236434
25.47,23.701833333333333,24.113518732852107,24.118979784023356
25.91,23.7715,24.172419758004498,24.16228995567003
25.82,23.851333333333333,24.226438782332217,24.179628071020073
26.29,23.942,24.29409652717378,24.23019470080171
26.34,24.033666666666665,24.361175329561526,24.296945079092563
25.9,24.1175,24.411628597444754,24.338706759428174
26.08,24.194499999999998,24.466329299167874,24.406315540809977
26.45,24.273833333333332,24.53136768280171,24.438356628236367
26.6,24.35683333333333,24.599191693201654,24.456183657041866
26.4,24.43033333333333,24.658234588506517,24.4990272000584
26.81,24.510999999999996,24.728784274129254,24.560565621092657
27.12,24.60416666666666,24.807184789731572,24.606482170358476
27.14,24.70516666666666,24.883670534330538,24.67875525774925
27.24,24.79816666666666,24.960927238122977,24.7507010652447
27.49,24.89566666666666,25.043847656545175,24.832859806350747
27.09,24.985333333333326,25.110934618625663,24.90214526310679
26.8,25.058833333333325,25.166313811457606,24.957075532160474
26.96,25.13266666666666,25.225123194688504,24.97968031400354
27.4,25.210666666666658,25.296430630928224,25.069920591510922
27.22,25.283333333333324,25.359498479094512,25.1227846541017
27.06,25.348333333333326,25.415252627320918,25.22881035746717
27.26,25.407166666666658,25.475736147736622,25.302217285101474
27.14,25.47199999999999,25.530302175679683,25.366822823374726
27.1,25.526333333333323,25.581767678116414,25.451487985263846
26.61,25.570833333333322,25.61548021326014,25.49826168321761
26.59,25.609833333333324,25.647431681677837,25.56840946028498
26.38,25.645833333333325,25.67145031506545,25.59997152197144
25.13,25.65949999999999,25.65369784571904,25.621967973448836
25.57,25.683166666666658,25.65095365405612,25.689587451916726
25.63,25.711166666666657,25.6502666490051,25.73802528226881
25.48,25.723666666666656,25.644684135922965,25.82442706304818
25.64,25.74099999999999,25.64453055769598,25.887012440314873
25.08,25.748833333333323,25.626021359082994,25.9763800607699
25.62,25.771666666666658,25.625823937473715,26.03228719542208
26.43,25.80699999999999,25.652190365753263,26.053898463266304
26.67,25.84249999999999,25.68556117343348,26.123081235282832
26.58,25.87949999999999,25.714887036599595,26.216658515328735
25.98,25.900666666666655,25.723579264907805,26.289533516286866
25.32,25.91283333333332,25.710347157861648,26.337602363843565
25.35,25.930166666666654,25.69853249694815,26.428509254458884
25.24,25.94483333333332,25.683498644589193,26.511321458378415
24.31,25.940499999999986,25.638465902143643,26.558280507002607
24.72,25.94583333333332,25.608352266007785,26.59951922150047
25.35,25.958999999999985,25.59988169990917,26.633458419646587
24.95,25.964333333333318,25.578574103190835,26.606524970446046
25.04,25.967833333333317,25.5609159358731,26.58131039964391
24.79,25.965833333333318,25.535640003549393,26.59478530373591
25.52,25.974499999999985,25.535127216547775,26.629992245527394
25.92,25.99783333333332,25.547745996333095,26.61817974769601
25.31,26.00233333333332,25.539951045633646,26.589889244298472
24.54,25.999166666666653,25.50716576544894,26.573523565421215
24.92,25.993166666666653,25.48791442887684,26.524812685093128
24.72,25.98333333333332,25.46273690661858,26.458734634212927
24.43,25.96983333333332,25.42887668017207,26.350250364041703
23.89,25.94133333333332,25.37842170705167,26.255094287493808
23.42,25.908333333333317,25.314211159279484,26.13232911773003
22.56,25.855333333333316,25.223909154057203,25.946500949826383
22.17,25.798833333333317,25.12378098507172,25.888633090567165
21.72,25.738833333333318,25.012181608511987,25.834459588834992
20.86,25.65883333333332,24.876044506593562,25.76926063033155
21.26,25.588666666666654,24.757485670311805,25.728796813334384
21.6,25.51683333333332,24.653961549973715,25.662444245342467
22.22,25.45683333333332,24.574159531941792,25.693415661895575
23.17,25.404833333333322,24.528121514501077,25.75627621349898
23.16,25.35183333333332,24.483265071402677,25.75769481387355
23.96,25.319499999999987,24.46610883955341,25.696489393366257
23.35,25.273999999999987,24.429515107109033,25.56096519059053
22.89,25.214666666666652,24.379039201957916,25.40626863346168
22.36,25.143999999999984,24.312841195336343,25.297797871130225
22.96,25.086666666666652,24.26848574630892,25.187563751845527
23.51,25.031666666666652,24.243617361184036,25.04263905421944
24.64,24.990333333333318,24.256613513276363,25.015026803257648
24.8,24.951333333333316,24.274429463660745,25.021389652035314
24.67,24.908499999999982,24.28739898944236,24.959113705217035
24.27,24.854833333333314,24.286828530772116,24.91658045286842
24.86,24.817666666666646,24.305621037959913,24.872019906669152
25.01,24.787833333333314,24.32871543015795,24.894578656021192
24.76,24.75116666666665,24.34285590785769,24.87232249621765
25.26,24.71549999999998,24.372926205960713,24.743875983987824
24.87,24.676333333333314,24.38922370740462,24.585677095158644
25.06,24.64299999999998,24.411216372735616,24.499883755770814
25.35,24.611166666666644,24.441996163793466,24.372442195475525
25.01,24.575666666666645,24.4606192403904,24.21276812922285
25.58,24.550333333333313,24.49732024890219,24.020184289707473
25.73,24.535666666666646,24.53773597844638,23.819834121461334
25.23,24.51299999999998,24.560433159480926,23.595191938784716
25.35,24.495833333333312,24.586320596874994,23.416348027418465
25.25,24.49783333333331,24.608080577305323,23.26531699246861
24.19,24.47483333333331,24.59437301739367,23.129570230928138
24.5,24.455999999999978,24.591278820102072,23.135893748352277
24.48,24.439333333333312,24.587630334197083,23.203868424856122
25.19,24.431833333333312,24.607380159305375,23.332465832986895
25.18,24.433499999999977,24.626154580311756,23.494315053114207
24.92,24.42183333333331,24.635788856367107,23.58502387318429
24.99,24.39783333333331,24.647402336486216,23.68824342923403
24.48,24.36133333333331,24.641913735289947,23.669663322431774
24.83,24.332166666666645,24.648080498067326,23.642775260413128
25.08,24.317166666666644,24.662241793212658,23.6455604673775
24.74,24.307499999999976,24.66479124261552,23.767748205945516
24.11,24.28683333333331,24.646601365808454,23.928581666106723
23.04,24.250166666666644,24.593925911191782,24.12327029021106
22.94,24.22733333333331,24.539698832136313,24.23453647519361
23.22,24.20233333333331,24.49643001796791,24.288800684010752
22.54,24.15549999999998,24.432284771477157,24.311841849827285
23.09,24.12449999999998,24.388275434707413,24.403119988517094
23.97,24.106666666666648,24.374561486028483,24.467783532173243
23.3,24.081833333333314,24.3393299618964,24.496770066418307
23.2,24.043166666666647,24.301974881178484,24.557804368186645
24.05,24.01199999999998,24.293713409664434,24.563118793995883
23.34,23.979166666666647,24.262444117544288,24.600240672994083
21.74,23.93249999999998,24.17974103172316,24.637743335272894
21.09,23.868666666666645,24.0784380470765,24.630123024855266
20.22,23.793666666666645,23.95193188159858,24.668792938425746
20.8,23.733166666666644,23.848589852693706,24.6682685944125
19.69,23.663166666666644,23.71224264440867,24.600502691213855
20.6,23.616166666666643,23.610201901969038,24.559514600810402
21.6,23.600166666666645,23.544293642888086,24.495717566189022
22.07,23.59849999999998,23.49595614639995,24.375026879915346
23.91,23.63499999999998,23.509531354714706,24.367763700358413
24.31,23.69249999999998,23.535776228330615,24.379967381983228
24.94,23.753833333333315,23.581816351991908,24.44340543801469
25.2,23.813833333333314,23.634871553565944,24.448705223217587
25.58,23.869833333333315,23.698646256727717,24.415254630900208
25.32,23.905666666666647,23.7518053958514,24.3807941169371
25.49,23.94449999999998,23.808795382872663,24.310709285470168
24.9,23.960166666666648,23.844572583434214,24.286969390101337
25.39,23.994166666666647,23.895242334797025,24.249498772531666
25.27,24.033833333333313,23.940316356606957,24.141044432339395
25.25,24.08199999999998,23.98325680393132,23.981630142909832
25.62,24.126333333333314,24.03692051527783,23.793716211435118
25.38,24.15749999999998,24.08095590821954,23.691599286422797
25.55,24.172666666666647,24.129121288277915,23.638370325347978
25.55,24.185166666666646,24.17570747554749,23.553318757584318
25.82,24.204333333333313,24.22961870585741,23.5738391390112
25.48,24.22449999999998,24.270614813862082,23.6198029617809
24.52,24.218833333333315,24.27879137734201,23.54226367029694
